Hallmark,Subprocess,Gene Symbol,Spearman,p-value,Experiment,Species
Proteostasis,Translation,Mtrf1l,-0.0041694488925734,0.9045305598708776,Reprogramming-3,Mouse
Proteostasis,Translation,Mrrf,0.0149972057414583,0.6661496205437103,Reprogramming-3,Mouse
Proteostasis,Translation,Gfm2,0.0862438629707767,0.0129351613601156,Reprogramming-3,Mouse
Proteostasis,Translation,Slirp,0.0236247185118427,0.4967003517188065,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mdm2,-0.1141855633038825,0.0009825350025901,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Trp53bp1,0.0258219336183775,0.4575268305052533,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Lgals3bp,0.2641850551573234,1.0138721083326964e-14,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mapk14,-0.0386974767332877,0.2654506363281045,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Socs3,0.0800749262550256,0.0210456103437127,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Pim1,0.0804288193576881,0.0204822300657985,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf122,-0.1715379414967095,6.646903846623671e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ubc,0.1604175724439957,3.4051737535041112e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Midn,-0.1064959415677694,0.0021246226248912,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Zc3h12a,-0.0679169080420102,0.0504678437651068,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Wdr59,-0.2414154103775113,1.8001352674658137e-12,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Btrc,0.0010199401768757,0.976593492914866,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ppp2ca,-0.0748661873703459,0.0310328972649895,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Prkaa1,-0.1199382233825086,0.0005348122266447,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Prkaa2,-0.0017660463034814,0.9594827700063928,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ambra1,-0.0003383100505653,0.992235166288109,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Traf6,-0.0666549390550911,0.0549146133062277,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf2,0.0741243010395184,0.032743043180619,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Nedd4,-0.1537490434810751,8.616201101581787e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Gabarapl1,-0.2033121076698549,3.4133094508054083e-09,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg3,-0.1863642712420954,6.35683733050354e-08,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg7,-0.0754920330907252,0.0296503103469296,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Gabarapl2,0.2578954916615216,4.463542817972867e-14,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg4b,-0.1137805294296515,0.0010244870593971,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Map1lc3a,-0.2947734645210627,4.2097726813229185e-18,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg4c,-0.041977088149554,0.2270249113505044,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg4d,0.1773714372446807,2.7016429588942234e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Gabarap,-0.450040637232925,1.2467112402541944e-42,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg12,-0.11568089720467,0.000841026177679,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg16l1,0.0713689323032583,0.0398170300872438,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg5,-0.072835481792027,0.0359056260554402,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg10,-0.1516523809249026,1.1446049914574817e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Atg16l2,-0.1766479826417336,3.025696779498478e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Optn,0.0151100700340143,0.6637906096102849,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Nbr1,0.0096758928935478,0.7807466325374451,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tax1bp1,-0.1328479685385488,0.0001237524868116,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cbl,0.0880198998633464,0.0111828539045502,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Calcoco2,0.4595776541413606,1.3187148397635906e-44,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Hdac6,0.2506746093317901,2.330888646537955e-13,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Nedd4l,-0.2096933979993707,1.0603650245229666e-09,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cul4a,-0.2511460155445026,2.0957692617586197e-13,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cul4b,0.152888178805387,9.686239203458902e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cul3,-0.1992511529749678,7.0440646094642565e-09,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cul5,-0.0592465300879382,0.0880449152290903,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Herc1,-0.0725362698283969,0.0366759529462012,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tbk1,-0.056917355583884,0.1012902632958775,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Smurf1,-0.2492616887879619,3.20153191617864e-13,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Myo6,0.0806809114222044,0.0200889619982636,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Pim2,0.1910637052381642,2.899844667143116e-08,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Abl2,-0.0882330696463385,0.0109873621158477,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Abl1,-0.1154964441727443,0.0008573992885759,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Stub1,-0.046147079313442,0.1841158560481837,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Trim13,0.0990747310707788,0.0042760439602217,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp25,-0.1612741408191544,3.0140153603607823e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp8,-0.0830880603624512,0.0166531515355419,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp7,0.1879500811056585,4.88854599232236e-08,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp11,0.0117237400159717,0.7359207292160674,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp10,0.0842073587699531,0.0152391395669441,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ikbkb,-0.1177297625115249,0.0006776263977812,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Prkaca,-0.2411909931524619,1.8896038634056466e-12,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mark4,-0.0608964693120595,0.0795344453870846,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Map3k1,0.2782185441397029,3.212663739990986e-16,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Nfe2l1,-0.0677704208630123,0.0509680517524221,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Nfe2l2,0.1075476852032214,0.0019172985144486,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tnfaip3,-0.0014607767376986,0.9664818236141928,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Keap1,0.0179047115711624,0.6064875891676007,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Vcp,-0.0508298735307537,0.1434308843842573,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mul1,-0.0059596457815338,0.8638789882607132,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fbxo7,0.0315111097802078,0.3645743118810172,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf185,-0.0171222847735161,0.6223087250760778,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube2d2a,-0.1165343706564137,0.000768968044074,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube2n,-0.0870340942378296,0.0121275738848001,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp30,-0.0236007604801372,0.497137109950776,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp35,-0.0543280764708757,0.1178239051860609,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp15,-0.1320766245057536,0.0001355855698117,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Vps41,-0.1087686115910362,0.0016999719743633,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Birc6,0.1480408434571332,1.850511284752661e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf13,-0.0635416517228718,0.0672936721467828,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Znrf2,0.1532372548832435,9.237900663591156e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Trim23,-0.0053934891162938,0.8767015931681545,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Wdr48,-0.1982593591067027,8.388315636863278e-09,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Znrf1,-0.0883006872347451,0.010925988384819,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Bag1,-0.099198147983871,0.0042281049387466,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Hgs,-0.0501459745904563,0.1489015068171477,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ikbke,0.0173657121851448,0.6173673226145161,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Klhl24,-0.0833237936997788,0.0163461393238724,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Parp1,0.3460390027715184,9.294652982250744e-25,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Aurkb,0.110939185386666,0.0013685820400369,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ercc5,-0.1341644120109913,0.0001057720522799,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mdm4,0.1448765357371321,2.7934180921067885e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Psmd5,0.010818933840714,0.7556259068818253,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fanca,0.0927257410904504,0.0075145395149942,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp43,0.0196135545021258,0.5725746699577217,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Psmb8,0.4783686379648212,1.0962498440836958e-48,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Poli,0.2210184902892493,1.2132798879528906e-10,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mnat1,-0.0682146476854228,0.0494638039968156,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Gps1,-0.054811323426112,0.1145873489767066,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cops5,-0.0291267708466033,0.4020041378764961,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ddb1,-0.0909069720335998,0.0087804774606633,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ddb2,0.0973841748175626,0.0049841019971909,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Polh,-0.0065004323587054,0.8516642566306759,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Polk,-0.0232954357354485,0.5027210624757656,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rev1,-0.0189667617458041,0.5853047009005998,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Xrcc4,-0.0295675625893125,0.3949163270106834,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Dclre1a,-0.0878241816305766,0.0113650502400771,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fancl,-0.0291675994664544,0.4013444414089939,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fancb,-0.0691214561920436,0.0465083667792712,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fancc,-0.0721361013567019,0.0377281245156211,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fance,0.0757577479193716,0.0290794938934625,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fancf,-0.0709015777987603,0.041136977583099,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fancg,0.0849131683768326,0.0144027417446376,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tdg,0.0057217679328739,0.8692624098672079,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rfc1,0.1479586957958578,1.870601566108623e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rad23a,-0.0225731925680384,0.5160604574756558,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rad23b,0.0802129251235439,0.0208243397100658,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Brca1,0.1806378621533979,1.6106238903420014e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Neil3,-0.0821231630546458,0.0179631004492997,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rad18,-0.0077933638725367,0.8226097241497706,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Dnajb2,-0.0473901940373866,0.1725653431118433,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Sacs,-0.3100631696418631,5.923856166352232e-20,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Bag2,-0.3464287399651915,8.1774998267902235e-25,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tbcb,-0.0678763916557319,0.0506057820669066,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tbce,-0.0938107845506208,0.0068395807230476,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp19,-0.027166184900644,0.4344409026429413,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Lonrf3,-0.0057236879216767,0.869218933964068,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ttc3,-0.1513041430933269,1.1994533954462883e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ppil2,0.0454740605939118,0.1906028979763654,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ranbp2,-0.0798460145738639,0.0214171632023032,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Bag6,0.0004171670495408,0.9904253326246368,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ubl4a,-0.1474569057221566,1.9978961217577356e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Syvn1,-0.0212145044411175,0.541642210812644,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Derl1,-0.1555269359671934,6.752239117430627e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Derl2,-0.2321595606981041,1.2781053346896624e-11,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Herpud1,-0.3147877460331619,1.5065392296336815e-20,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Herpud2,-0.2362562306968683,5.422824394399259e-12,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube2j1,-0.4104467772564584,4.54146281121412e-35,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Faf2,-0.1066292136703535,0.0020972614687002,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Aup1,-0.0778686887993294,0.0248709444630742,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ubxn8,-0.0205322055521593,0.5547228538322193,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ubxn4,-0.2302069865212009,1.912372735504113e-11,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ubqln1,-0.0321223555934741,0.3553405958160422,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ubqln2,-0.2080279005214939,1.4439164524349923e-09,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Nploc4,-0.2120676773935334,6.797923036146244e-10,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Amfr,-0.3366088753765981,1.9502956900378322e-23,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rhbdd1,-0.0813631367570595,0.0190574919787896,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tmub1,-0.0678591780961016,0.0506644811008912,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Svip,-0.0179046011389711,0.60648980946307,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube2k,0.0105998095943765,0.7604225938694323,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube2d1,-0.1255140239598772,0.0002890525951965,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube2j2,0.024940026055683,0.4730385338153032,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube2g1,-0.1282343465797245,0.0002121166796191,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube2g2,-0.1472901602078902,2.0419889381938693e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnft1,-0.2368114036980577,4.821993105395579e-12,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf103,-0.3536393872133223,7.404285637445517e-26,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf139,-0.0826722565572696,0.0172070157869496,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf145,-0.0495022247754475,0.1541949050893447,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf170,-0.0247663856976609,0.4761263445403051,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf5,0.1481674415443274,1.819951313534956e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ube4b,-0.0711368502651912,0.0404679450118457,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Otub1,-0.1683332236665907,1.0761986959729465e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Yod1,-0.1112409727221962,0.0013275391001939,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tmem129,-0.1221100680460689,0.0004221140497375,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Trim25,0.2589658887798384,3.4781586276562784e-14,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp14,0.0067951160359621,0.845022971011441,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ngly1,-0.2141866951354963,4.5512846670824614e-10,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ankzf1,0.015768934785626,0.6500864098303045,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ubqln4,0.0917949716613559,0.008140392436887,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rbbp7,0.127505041562567,0.0002306043453047,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rbbp4,0.1476742203019846,1.9417883229414137e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Daxx,0.1469593117566121,2.1322286173321104e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Nup153,0.0261734079199841,0.4514251735043091,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Eif2ak4,-0.1285189618416927,0.000205286143251,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Huwe1,0.07903098733439,0.0227867273541984,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fau,0.1704114437022597,7.881819880051688e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Riok3,-0.0694569849797061,0.0454531028083806,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Wdr12,0.052894810824897,0.1278452564687385,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Eif3f,0.0236172067920137,0.4968372694342089,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Naca,0.0131650524703815,0.7048911267665495,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Nacad,-0.0831930834082421,0.0165157537840493,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Hypk,-0.0422909700891698,0.2235664085260583,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Hbs1l,-0.0522286433598368,0.1327227431651126,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Zfp598,0.0438620623574797,0.2068203885784595,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Trip4,-0.0123301411263554,0.7228098170355755,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ascc2,-0.0630415473339333,0.0694811866831154,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ufm1,-0.3102614217328828,5.595878337402378e-20,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Uba5,-0.1017140307392653,0.0033511206589701,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ufc1,-0.178780819735831,2.163752643433337e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ufl1,-0.0264779922523683,0.4461749068282421,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ddrgk1,-0.1937627554219274,1.831041358725471e-08,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cdk5rap3,0.0467589854307895,0.1783608053461035,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ufsp1,0.0104367961762121,0.7639969856930684,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ufsp2,-0.1239943962165769,0.0003426922023247,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ltn1,-0.110563339447507,0.0014213297701827,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mkrn1,0.3802993409734671,5.9141928897020834e-30,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mkrn2,-0.030357694987041,0.3824015275215717,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cnot4,-0.0085289438230786,0.8061849452665297,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp21,0.0469788790334679,0.1763256554574303,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Otud3,0.0093897792682093,0.7870716409489564,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ogt,0.2075108524262573,1.588335767767162e-09,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf14,-0.1527372610270675,9.886429009200252e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf25,-0.0483729506690849,0.1638236853525451,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tsfm,0.0609079824792177,0.0794774935340638,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf152,-0.0204923813373333,0.5554910770595284,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Klhl22,-0.0329320907026754,0.3433374517088243,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Mycbp2,-0.1615070925934994,2.9153160358136888e-06,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fbxw7,0.0371287756472631,0.2853283985027498,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Brsk1,-0.0015922811303651,0.9634664152551804,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Brsk2,-0.1114697465927356,0.0012971847068857,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Prkacb,-0.1952756409541552,1.4109870146303698e-08,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Chuk,-0.0344453731497232,0.3216073862519656,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Ikbkg,-0.0262513592987697,0.4500781762016582,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Trim28,0.2185594967717753,1.9625214873107504e-10,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Dcaf12,0.0422686080027275,0.2238115532723021,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Klhl20,-0.0867926200453801,0.0123694848697443,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Traf2,-0.0073765571589293,0.8319516616328863,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rbx1,-0.1688843676891812,9.912420753837868e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tab2,-0.3149704001310874,1.4281581177119178e-20,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Tab3,0.0798693230524457,0.0213790716188998,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Rnf216,0.020068774564934,0.5636945445308237,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Cul1,-0.1719173050844966,6.274624041494155e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp13,-0.1440928470555514,3.089303340980663e-05,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp33,-0.0825708919439674,0.017344457554729,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Csnk2a2,0.1762076117155417,3.240961282274078e-07,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Usp22,-0.246498340882808,5.921974414255506e-13,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Uchl1,-0.0700742835502161,0.0435642471515635,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Sqstm1,-0.076569890903414,0.0273929819061754,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Fbxw5,-0.0870037527626206,0.0121577385520429,Reprogramming-3,Mouse
Proteostasis,Ubiquitin Proteasome System,Pml,0.1393025703651017,5.652447367659564e-05,Reprogramming-3,Mouse
