,Hallmark,Subprocess,Gene Symbol,Spearman,p-value,Experiment,Species
732,Proteostasis,Autophagy-Lysosome Pathway,MUL1,0.27194961429661174,0.0174784014758832,Ageing-Skin,Mouse
733,Proteostasis,Autophagy-Lysosome Pathway,MUL1,0.27194961429661174,0.0174784014758832,Ageing-Skin,Mouse
734,Proteostasis,Autophagy-Lysosome Pathway,PIK3R1,0.21248296880128936,0.06536002054982865,Ageing-Skin,Mouse
735,Proteostasis,Autophagy-Lysosome Pathway,WDR41,0.25622744132535014,0.025472685696589382,Ageing-Skin,Mouse
736,Proteostasis,Autophagy-Lysosome Pathway,ZFYVE1,0.24045029572132195,0.036415390826664076,Ageing-Skin,Mouse
737,Proteostasis,Autophagy-Lysosome Pathway,OSBPL1A,0.24455950002062896,0.002393509854712252,Ageing-Skin,Mouse
738,Proteostasis,Autophagy-Lysosome Pathway,OSBPL1A,0.24455950002062896,0.002393509854712252,Ageing-Skin,Mouse
739,Proteostasis,Autophagy-Lysosome Pathway,RNF216,0.21769162575592935,0.058883504372365385,Ageing-Skin,Mouse
740,Proteostasis,Autophagy-Lysosome Pathway,RNF216,0.21769162575592935,0.058883504372365385,Ageing-Skin,Mouse
741,Proteostasis,Autophagy-Lysosome Pathway,RNF216,0.21769162575592935,0.058883504372365385,Ageing-Skin,Mouse
742,Proteostasis,Autophagy-Lysosome Pathway,WDR81,0.34735832329426225,0.0021096242322465935,Ageing-Skin,Mouse
743,Proteostasis,Autophagy-Lysosome Pathway,WHAMM,0.26535289836461384,0.020522732885484767,Ageing-Skin,Mouse
744,Proteostasis,Autophagy-Lysosome Pathway,RNF152,0.2138847709368389,0.06356289887675975,Ageing-Skin,Mouse
745,Proteostasis,Autophagy-Lysosome Pathway,RNF152,0.2138847709368389,0.06356289887675975,Ageing-Skin,Mouse
746,Proteostasis,Autophagy-Lysosome Pathway,NR1H4,0.27678720598007683,0.015500178315741752,Ageing-Skin,Mouse
747,Proteostasis,Autophagy-Lysosome Pathway,FOXO3,-0.23518666613391534,0.0035379481769582935,Ageing-Skin,Mouse
748,Proteostasis,Autophagy-Lysosome Pathway,FOXO3,-0.23518666613391534,0.0035379481769582935,Ageing-Skin,Mouse
749,Proteostasis,Autophagy-Lysosome Pathway,VPS37C,0.22039902791968677,0.055729143071157866,Ageing-Skin,Mouse
750,Proteostasis,Autophagy-Lysosome Pathway,SYNPO2,0.24156349153484657,0.035532109769380406,Ageing-Skin,Mouse
751,Proteostasis,Autophagy-Lysosome Pathway,PRKAA1,0.27373622486152777,0.01672391893190344,Ageing-Skin,Mouse
752,Proteostasis,Autophagy-Lysosome Pathway,PRKAA1,0.27373622486152777,0.01672391893190344,Ageing-Skin,Mouse
753,Proteostasis,Autophagy-Lysosome Pathway,YWHAG,0.22584131856358505,0.0498052687769016,Ageing-Skin,Mouse
754,Proteostasis,Autophagy-Lysosome Pathway,SEC31B,0.29797915591161994,0.008939797164809957,Ageing-Skin,Mouse
755,Proteostasis,Autophagy-Lysosome Pathway,SEC31B,0.29797915591161994,0.008939797164809957,Ageing-Skin,Mouse
756,Proteostasis,Autophagy-Lysosome Pathway,IMMT,0.2684451089577379,0.019043538081755386,Ageing-Skin,Mouse
757,Proteostasis,Autophagy-Lysosome Pathway,IMMT,0.2684451089577379,0.019043538081755386,Ageing-Skin,Mouse
758,Proteostasis,Autophagy-Lysosome Pathway,ATP6V1E2,-0.25537536551746715,0.001496770270633141,Ageing-Skin,Mouse
759,Proteostasis,Autophagy-Lysosome Pathway,ATP6V1E2,-0.25537536551746715,0.001496770270633141,Ageing-Skin,Mouse
760,Proteostasis,Autophagy-Lysosome Pathway,MAPK14,0.20878605924773222,0.07029689569299204,Ageing-Skin,Mouse
761,Proteostasis,Autophagy-Lysosome Pathway,MAPK14,0.20878605924773222,0.07029689569299204,Ageing-Skin,Mouse
762,Proteostasis,Autophagy-Lysosome Pathway,TMEM74,-0.21630356677857146,0.06055615222989633,Ageing-Skin,Mouse
763,Proteostasis,Autophagy-Lysosome Pathway,VAPB,0.3095508951089995,0.006507328427160638,Ageing-Skin,Mouse
764,Proteostasis,Autophagy-Lysosome Pathway,IRS1,0.22118238793661155,0.05484263132743533,Ageing-Skin,Mouse
765,Proteostasis,Autophagy-Lysosome Pathway,NOD2,0.278326439697543,0.01491264753541047,Ageing-Skin,Mouse
766,Proteostasis,Autophagy-Lysosome Pathway,FEZ2,0.23792155461405612,0.0031614815417867997,Ageing-Skin,Mouse
767,Proteostasis,Autophagy-Lysosome Pathway,FEZ2,0.23792155461405612,0.0031614815417867997,Ageing-Skin,Mouse
768,Proteostasis,Autophagy-Lysosome Pathway,FOXK1,0.3382740957295735,0.002800997934528853,Ageing-Skin,Mouse
769,Proteostasis,Autophagy-Lysosome Pathway,BLOC1S2,-0.27343387538131125,0.01684959619625397,Ageing-Skin,Mouse
770,Proteostasis,Autophagy-Lysosome Pathway,LGALS8,0.21971187001010367,0.05651638036515847,Ageing-Skin,Mouse
771,Proteostasis,Autophagy-Lysosome Pathway,ATL2,0.22388979010036897,0.05186701115442102,Ageing-Skin,Mouse
772,Proteostasis,Autophagy-Lysosome Pathway,RUFY4,0.24734936113353637,0.0021245964771532465,Ageing-Skin,Mouse
773,Proteostasis,Autophagy-Lysosome Pathway,RUFY4,0.24734936113353637,0.0021245964771532465,Ageing-Skin,Mouse
774,Proteostasis,Autophagy-Lysosome Pathway,PGK1,0.2747119890931358,0.016323807684497836,Ageing-Skin,Mouse
775,Proteostasis,Autophagy-Lysosome Pathway,KDR,0.3019784149453937,0.008021649182960826,Ageing-Skin,Mouse
776,Proteostasis,Autophagy-Lysosome Pathway,KIF1B,0.3154192236568393,0.0055131042663097195,Ageing-Skin,Mouse
777,Proteostasis,Autophagy-Lysosome Pathway,PRKAG1,0.2360662282581817,0.04007415818958775,Ageing-Skin,Mouse
778,Proteostasis,Autophagy-Lysosome Pathway,DDRGK1,0.2523518707153014,0.02786243871558367,Ageing-Skin,Mouse
779,Proteostasis,Autophagy-Lysosome Pathway,DDRGK1,0.2523518707153014,0.02786243871558367,Ageing-Skin,Mouse
780,Proteostasis,Autophagy-Lysosome Pathway,DDRGK1,0.2523518707153014,0.02786243871558367,Ageing-Skin,Mouse
781,Proteostasis,Autophagy-Lysosome Pathway,HTRA2,0.20954193294827364,0.06926385185855938,Ageing-Skin,Mouse
782,Proteostasis,Autophagy-Lysosome Pathway,HTRA2,0.20954193294827364,0.06926385185855938,Ageing-Skin,Mouse
783,Proteostasis,Autophagy-Lysosome Pathway,CLEC16A,0.31254690359478193,1.475126263381558e-06,Ageing-Skin,Mouse
784,Proteostasis,Autophagy-Lysosome Pathway,CLEC16A,0.31254690359478193,1.475126263381558e-06,Ageing-Skin,Mouse
785,Proteostasis,Autophagy-Lysosome Pathway,CLEC16A,0.31254690359478193,1.475126263381558e-06,Ageing-Skin,Mouse
786,Proteostasis,Autophagy-Lysosome Pathway,BNIP3,0.33680357780306563,2.2079968181689307e-05,Ageing-Skin,Mouse
787,Proteostasis,Autophagy-Lysosome Pathway,BNIP3,0.33680357780306563,2.2079968181689307e-05,Ageing-Skin,Mouse
788,Proteostasis,Autophagy-Lysosome Pathway,RAB26,-0.25530664972650885,0.026024130359089948,Ageing-Skin,Mouse
789,Proteostasis,Autophagy-Lysosome Pathway,BLOC1S1,0.21892850999317892,0.05742486575901904,Ageing-Skin,Mouse
790,Proteostasis,Ubiquitin Proteasome System,MKRN2,0.2759901028049604,0.01581220122849344,Ageing-Skin,Mouse
791,Proteostasis,Ubiquitin Proteasome System,MKRN2,0.2759901028049604,0.01581220122849344,Ageing-Skin,Mouse
792,Proteostasis,Ubiquitin Proteasome System,TOM1L2,0.27146860375990356,0.01768645764675027,Ageing-Skin,Mouse
793,Proteostasis,Ubiquitin Proteasome System,UBE2C,-0.22149848057501975,0.054488193227537514,Ageing-Skin,Mouse
794,Proteostasis,Ubiquitin Proteasome System,DDB2,0.23396352505485737,0.04193449685447043,Ageing-Skin,Mouse
795,Proteostasis,Ubiquitin Proteasome System,KEAP1,0.2604191045738071,0.02308585799148377,Ageing-Skin,Mouse
796,Proteostasis,Ubiquitin Proteasome System,KEAP1,0.2604191045738071,0.02308585799148377,Ageing-Skin,Mouse
797,Proteostasis,Ubiquitin Proteasome System,KEAP1,0.2604191045738071,0.02308585799148377,Ageing-Skin,Mouse
798,Proteostasis,Ubiquitin Proteasome System,BTBD2,0.26625994680526355,0.020078993726685614,Ageing-Skin,Mouse
799,Proteostasis,Ubiquitin Proteasome System,FANCL,-0.2661362583815386,4.6987430103548015e-05,Ageing-Skin,Mouse
800,Proteostasis,Ubiquitin Proteasome System,FANCL,-0.2661362583815386,4.6987430103548015e-05,Ageing-Skin,Mouse
801,Proteostasis,Ubiquitin Proteasome System,FANCL,-0.2661362583815386,4.6987430103548015e-05,Ageing-Skin,Mouse
802,Proteostasis,Ubiquitin Proteasome System,PRKACA,0.2644595930821558,0.020967909106058398,Ageing-Skin,Mouse
803,Proteostasis,Ubiquitin Proteasome System,PRKACA,0.2644595930821558,0.020967909106058398,Ageing-Skin,Mouse
804,Proteostasis,Ubiquitin Proteasome System,CALCOCO2,-0.26532541204823057,0.020536309252846045,Ageing-Skin,Mouse
805,Proteostasis,Ubiquitin Proteasome System,CALCOCO2,-0.26532541204823057,0.020536309252846045,Ageing-Skin,Mouse
806,Proteostasis,Ubiquitin Proteasome System,CALCOCO2,-0.26532541204823057,0.020536309252846045,Ageing-Skin,Mouse
807,Proteostasis,Ubiquitin Proteasome System,CALCOCO2,-0.26532541204823057,0.020536309252846045,Ageing-Skin,Mouse
808,Proteostasis,Ubiquitin Proteasome System,CALCOCO2,-0.26532541204823057,0.020536309252846045,Ageing-Skin,Mouse
809,Proteostasis,Ubiquitin Proteasome System,CALCOCO2,-0.26532541204823057,0.020536309252846045,Ageing-Skin,Mouse
810,Proteostasis,Ubiquitin Proteasome System,UBC,0.2089784634624155,0.0700327715900611,Ageing-Skin,Mouse
811,Proteostasis,Ubiquitin Proteasome System,TMEM259,0.2979379264370449,0.008949722506631778,Ageing-Skin,Mouse
812,Proteostasis,Ubiquitin Proteasome System,RNF170,0.2593333950766658,0.023685054626661022,Ageing-Skin,Mouse
813,Proteostasis,Ubiquitin Proteasome System,RNF170,0.2593333950766658,0.023685054626661022,Ageing-Skin,Mouse
814,Proteostasis,Ubiquitin Proteasome System,UBE2Z,0.3126156193857402,0.005969974268917381,Ageing-Skin,Mouse
815,Proteostasis,Ubiquitin Proteasome System,ANAPC1,0.2051578654851334,0.07542909481796733,Ageing-Skin,Mouse
816,Proteostasis,Ubiquitin Proteasome System,FBXW5,0.2419208136478298,0.0026758559386198255,Ageing-Skin,Mouse
817,Proteostasis,Ubiquitin Proteasome System,FBXW5,0.2419208136478298,0.0026758559386198255,Ageing-Skin,Mouse
818,Proteostasis,Ubiquitin Proteasome System,FBXW5,0.2419208136478298,0.0026758559386198255,Ageing-Skin,Mouse
819,Proteostasis,Ubiquitin Proteasome System,NFE2L2,0.22008293528127856,0.056090153671539585,Ageing-Skin,Mouse
820,Proteostasis,Ubiquitin Proteasome System,NFE2L2,0.22008293528127856,0.056090153671539585,Ageing-Skin,Mouse
821,Proteostasis,Ubiquitin Proteasome System,NFE2L2,0.22008293528127856,0.056090153671539585,Ageing-Skin,Mouse
822,Proteostasis,Ubiquitin Proteasome System,LNX2,0.2899668946858809,0.01105929446377662,Ageing-Skin,Mouse
823,Proteostasis,Ubiquitin Proteasome System,KCTD2,0.38564676201623316,0.0005809051325686766,Ageing-Skin,Mouse
824,Proteostasis,Ubiquitin Proteasome System,CDK5RAP3,0.20574882128737487,0.07457332312025436,Ageing-Skin,Mouse
825,Proteostasis,Ubiquitin Proteasome System,CDK5RAP3,0.20574882128737487,0.07457332312025436,Ageing-Skin,Mouse
826,Proteostasis,Ubiquitin Proteasome System,CDK5RAP3,0.20574882128737487,0.07457332312025436,Ageing-Skin,Mouse
827,Proteostasis,Ubiquitin Proteasome System,COPS3,0.20771409290878257,0.0717831335434386,Ageing-Skin,Mouse
828,Proteostasis,Ubiquitin Proteasome System,UBXN6,0.22402722168228562,0.0055278369602161665,Ageing-Skin,Mouse
829,Proteostasis,Ubiquitin Proteasome System,UBXN6,0.22402722168228562,0.0055278369602161665,Ageing-Skin,Mouse
830,Proteostasis,Ubiquitin Proteasome System,UBXN6,0.22402722168228562,0.0055278369602161665,Ageing-Skin,Mouse
831,Proteostasis,Ubiquitin Proteasome System,TNFAIP3,0.213472476191089,0.0011823180942308362,Ageing-Skin,Mouse
832,Proteostasis,Ubiquitin Proteasome System,TNFAIP3,0.213472476191089,0.0011823180942308362,Ageing-Skin,Mouse
833,Proteostasis,Ubiquitin Proteasome System,TNFAIP3,0.213472476191089,0.0011823180942308362,Ageing-Skin,Mouse
834,Proteostasis,Ubiquitin Proteasome System,TNFAIP3,0.213472476191089,0.0011823180942308362,Ageing-Skin,Mouse
835,Proteostasis,Ubiquitin Proteasome System,RHOBTB1,0.22004170580670357,0.05613738232566237,Ageing-Skin,Mouse
836,Proteostasis,Ubiquitin Proteasome System,VPS13D,0.3554118139945763,0.0016293330648057042,Ageing-Skin,Mouse
837,Proteostasis,Ubiquitin Proteasome System,VPS13D,0.3554118139945763,0.0016293330648057042,Ageing-Skin,Mouse
838,Proteostasis,Ubiquitin Proteasome System,ASB3,-0.22159468268236138,0.05438069303702527,Ageing-Skin,Mouse
839,Proteostasis,Ubiquitin Proteasome System,TNIP1,0.2544133444440507,0.0265687414717072,Ageing-Skin,Mouse
840,Proteostasis,Ubiquitin Proteasome System,UBXN2A,0.2020106822592428,0.01256798905339273,Ageing-Skin,Mouse
841,Proteostasis,Ubiquitin Proteasome System,UBXN2A,0.2020106822592428,0.01256798905339273,Ageing-Skin,Mouse
842,Proteostasis,Ubiquitin Proteasome System,SUMO2,-0.2476791969301363,0.03099285358228067,Ageing-Skin,Mouse
843,Proteostasis,Ubiquitin Proteasome System,TRIM47,0.2970858506291619,0.0091570155341136,Ageing-Skin,Mouse
844,Proteostasis,Ubiquitin Proteasome System,PRPF8,0.2396944220207805,0.03702553751335686,Ageing-Skin,Mouse
845,Proteostasis,Ubiquitin Proteasome System,FBXL20,0.3365424577974241,0.002953733985112464,Ageing-Skin,Mouse
846,Proteostasis,Ubiquitin Proteasome System,KLHDC2,0.22145725110044479,0.05453431786244258,Ageing-Skin,Mouse
847,Proteostasis,Ubiquitin Proteasome System,PSMA6,0.23165467447865812,0.04405911346341188,Ageing-Skin,Mouse
848,Proteostasis,Ubiquitin Proteasome System,TRIM9,-0.3157353162952475,0.0054635852064128295,Ageing-Skin,Mouse
849,Proteostasis,Ubiquitin Proteasome System,OTUB2,-0.2995183896290861,0.008576075286426467,Ageing-Skin,Mouse
850,Proteostasis,Ubiquitin Proteasome System,ATG10,0.2918084778835636,0.010536859821175144,Ageing-Skin,Mouse
851,Proteostasis,Ubiquitin Proteasome System,ATG10,0.2918084778835636,0.010536859821175144,Ageing-Skin,Mouse
852,Proteostasis,Ubiquitin Proteasome System,POLK,0.22427459852973555,0.0514550268820223,Ageing-Skin,Mouse
853,Proteostasis,Ubiquitin Proteasome System,RNF180,-0.28798787990628155,0.011645704433618755,Ageing-Skin,Mouse
854,Proteostasis,Ubiquitin Proteasome System,ZSWIM8,0.21558892255260503,0.06143224092866587,Ageing-Skin,Mouse
855,Proteostasis,Ubiquitin Proteasome System,PELI2,0.3174119815946303,0.005207437528712535,Ageing-Skin,Mouse
856,Proteostasis,Ubiquitin Proteasome System,RHOBTB2,0.26498183309343903,0.020706662169361737,Ageing-Skin,Mouse
857,Proteostasis,Ubiquitin Proteasome System,FBXL3,0.3118734888433905,0.006096369792151832,Ageing-Skin,Mouse
858,Proteostasis,Ubiquitin Proteasome System,FBXO4,0.20748045921952432,0.07211038035533729,Ageing-Skin,Mouse
859,Proteostasis,Ubiquitin Proteasome System,RNF19A,0.21040775191434838,0.06809559173580486,Ageing-Skin,Mouse
860,Proteostasis,Ubiquitin Proteasome System,MGRN1,0.20139224014061796,0.0810681269272771,Ageing-Skin,Mouse
861,Proteostasis,Ubiquitin Proteasome System,IVNS1ABP,0.29774552222236167,0.008996168331507173,Ageing-Skin,Mouse
862,Proteostasis,Ubiquitin Proteasome System,FBXL17,0.2314485271057832,0.04425306372590283,Ageing-Skin,Mouse
863,Proteostasis,Ubiquitin Proteasome System,UBR2,0.24963072539335232,0.0019254139604676513,Ageing-Skin,Mouse
864,Proteostasis,Ubiquitin Proteasome System,UBR2,0.24963072539335232,0.0019254139604676513,Ageing-Skin,Mouse
865,Proteostasis,Ubiquitin Proteasome System,SIK1,0.30001314332398593,0.008461949582291683,Ageing-Skin,Mouse
866,Proteostasis,Ubiquitin Proteasome System,PJA2,0.21351370566566402,0.06403467008580493,Ageing-Skin,Mouse
867,Proteostasis,Ubiquitin Proteasome System,SPSB3,0.23249300712834953,0.043277609509731904,Ageing-Skin,Mouse
868,Proteostasis,Ubiquitin Proteasome System,RNF138,-0.25526542025193383,0.0015040819654126576,Ageing-Skin,Mouse
869,Proteostasis,Ubiquitin Proteasome System,RNF138,-0.25526542025193383,0.0015040819654126576,Ageing-Skin,Mouse
870,Proteostasis,Ubiquitin Proteasome System,BAG6,0.2798656734150092,0.0004794545784462308,Ageing-Skin,Mouse
871,Proteostasis,Ubiquitin Proteasome System,BAG6,0.2798656734150092,0.0004794545784462308,Ageing-Skin,Mouse
872,Proteostasis,Ubiquitin Proteasome System,BAG6,0.2798656734150092,0.0004794545784462308,Ageing-Skin,Mouse
873,Proteostasis,Ubiquitin Proteasome System,TRIM26,0.21135602982957305,0.0668343342718529,Ageing-Skin,Mouse
874,Proteostasis,Ubiquitin Proteasome System,ZFP91,0.30884999404122476,0.006636048113302048,Ageing-Skin,Mouse
875,Proteostasis,Ubiquitin Proteasome System,PRPF19,0.2406564430941969,0.036250451432496736,Ageing-Skin,Mouse
876,Proteostasis,Ubiquitin Proteasome System,DDB1,0.24862747484536096,0.030334697712862853,Ageing-Skin,Mouse
877,Proteostasis,Ubiquitin Proteasome System,DDB1,0.24862747484536096,0.030334697712862853,Ageing-Skin,Mouse
878,Proteostasis,Ubiquitin Proteasome System,PCGF5,0.388134273648924,7.778752641247246e-07,Ageing-Skin,Mouse
879,Proteostasis,Ubiquitin Proteasome System,PCGF5,0.388134273648924,7.778752641247246e-07,Ageing-Skin,Mouse
880,Proteostasis,Ubiquitin Proteasome System,PELI3,0.30798417507515,0.00679814674851676,Ageing-Skin,Mouse
881,Proteostasis,Ubiquitin Proteasome System,MARK2,0.2097893097957236,0.06892842980204587,Ageing-Skin,Mouse
882,Proteostasis,Ubiquitin Proteasome System,MARK2,0.2097893097957236,0.06892842980204587,Ageing-Skin,Mouse
883,Proteostasis,Ubiquitin Proteasome System,PCGF6,-0.22096249740554497,0.006226312199581284,Ageing-Skin,Mouse
884,Proteostasis,Ubiquitin Proteasome System,PCGF6,-0.22096249740554497,0.006226312199581284,Ageing-Skin,Mouse
885,Proteostasis,Ubiquitin Proteasome System,DCLRE1A,0.21678457731527964,0.05997220828605256,Ageing-Skin,Mouse
886,Proteostasis,Ubiquitin Proteasome System,BTBD1,0.339923274712573,0.002662143377000539,Ageing-Skin,Mouse
887,Proteostasis,Ubiquitin Proteasome System,UBTD1,0.24980938644984393,0.02953088976439852,Ageing-Skin,Mouse
888,Proteostasis,Ubiquitin Proteasome System,ARIH1,0.22310643008344422,0.0006908422766009796,Ageing-Skin,Mouse
889,Proteostasis,Ubiquitin Proteasome System,ARIH1,0.22310643008344422,0.0006908422766009796,Ageing-Skin,Mouse
890,Proteostasis,Ubiquitin Proteasome System,ARIH1,0.22310643008344422,0.0006908422766009796,Ageing-Skin,Mouse
891,Proteostasis,Ubiquitin Proteasome System,ARIH1,0.22310643008344422,0.0006908422766009796,Ageing-Skin,Mouse
892,Proteostasis,Ubiquitin Proteasome System,WDR12,-0.20371483387500888,0.07755178543413045,Ageing-Skin,Mouse
893,Proteostasis,Ubiquitin Proteasome System,WDR12,-0.20371483387500888,0.07755178543413045,Ageing-Skin,Mouse
894,Proteostasis,Ubiquitin Proteasome System,ANKZF1,0.2179252594451876,0.05860569929876213,Ageing-Skin,Mouse
895,Proteostasis,Ubiquitin Proteasome System,ANKZF1,0.2179252594451876,0.05860569929876213,Ageing-Skin,Mouse
896,Proteostasis,Ubiquitin Proteasome System,ANKZF1,0.2179252594451876,0.05860569929876213,Ageing-Skin,Mouse
897,Proteostasis,Ubiquitin Proteasome System,DCAF8,0.2780378333755181,0.015021322239730423,Ageing-Skin,Mouse
898,Proteostasis,Ubiquitin Proteasome System,LRSAM1,0.28989817889492253,0.011079216939587156,Ageing-Skin,Mouse
899,Proteostasis,Ubiquitin Proteasome System,LRSAM1,0.28989817889492253,0.011079216939587156,Ageing-Skin,Mouse
900,Proteostasis,Ubiquitin Proteasome System,ABL1,0.2304040470832169,0.045246623054509896,Ageing-Skin,Mouse
901,Proteostasis,Ubiquitin Proteasome System,TRAF2,0.20698570552462447,0.07280732421670366,Ageing-Skin,Mouse
902,Proteostasis,Ubiquitin Proteasome System,TRAF2,0.20698570552462447,0.07280732421670366,Ageing-Skin,Mouse
903,Proteostasis,Ubiquitin Proteasome System,ANAPC2,0.24023040519025537,0.00025101461943767474,Ageing-Skin,Mouse
904,Proteostasis,Ubiquitin Proteasome System,ANAPC2,0.24023040519025537,0.00025101461943767474,Ageing-Skin,Mouse
905,Proteostasis,Ubiquitin Proteasome System,ANAPC2,0.24023040519025537,0.00025101461943767474,Ageing-Skin,Mouse
906,Proteostasis,Ubiquitin Proteasome System,TRAF6,0.20341248439479231,0.07800252229006535,Ageing-Skin,Mouse
907,Proteostasis,Ubiquitin Proteasome System,TRAF6,0.20341248439479231,0.07800252229006535,Ageing-Skin,Mouse
908,Proteostasis,Ubiquitin Proteasome System,FBXO3,0.2610100603760486,0.022765167016459524,Ageing-Skin,Mouse
909,Proteostasis,Ubiquitin Proteasome System,TRIM44,0.24068392941058023,0.03622850671310187,Ageing-Skin,Mouse
910,Proteostasis,Ubiquitin Proteasome System,HYPK,0.27702083966933505,0.015409735137704536,Ageing-Skin,Mouse
911,Proteostasis,Ubiquitin Proteasome System,HYPK,0.27702083966933505,0.015409735137704536,Ageing-Skin,Mouse
912,Proteostasis,Ubiquitin Proteasome System,MAP1LC3A,0.20683453078451622,0.07302135300865276,Ageing-Skin,Mouse
913,Proteostasis,Ubiquitin Proteasome System,MAP1LC3A,0.20683453078451622,0.07302135300865276,Ageing-Skin,Mouse
914,Proteostasis,Ubiquitin Proteasome System,MAP1LC3A,0.20683453078451622,0.07302135300865276,Ageing-Skin,Mouse
915,Proteostasis,Ubiquitin Proteasome System,TRIM2,0.23551650193051524,0.040553772441484476,Ageing-Skin,Mouse
916,Proteostasis,Ubiquitin Proteasome System,PIAS3,0.21213938984649777,0.06580669610364119,Ageing-Skin,Mouse
917,Proteostasis,Ubiquitin Proteasome System,ALAD,0.21938203421350377,0.056897461932210784,Ageing-Skin,Mouse
918,Proteostasis,Ubiquitin Proteasome System,DCAF12,-0.2178840299706126,0.058654646101108696,Ageing-Skin,Mouse
919,Proteostasis,Ubiquitin Proteasome System,DCAF12,-0.2178840299706126,0.058654646101108696,Ageing-Skin,Mouse
920,Proteostasis,Ubiquitin Proteasome System,USP24,0.30212958968550196,3.3840563102119726e-06,Ageing-Skin,Mouse
921,Proteostasis,Ubiquitin Proteasome System,USP24,0.30212958968550196,3.3840563102119726e-06,Ageing-Skin,Mouse
922,Proteostasis,Ubiquitin Proteasome System,USP24,0.30212958968550196,3.3840563102119726e-06,Ageing-Skin,Mouse
923,Proteostasis,Ubiquitin Proteasome System,PRKAA2,0.2992435264652529,0.00864005902096954,Ageing-Skin,Mouse
924,Proteostasis,Ubiquitin Proteasome System,PRKAA2,0.2992435264652529,0.00864005902096954,Ageing-Skin,Mouse
925,Proteostasis,Ubiquitin Proteasome System,IPP,0.2972782548438452,0.009109844051772351,Ageing-Skin,Mouse
926,Proteostasis,Ubiquitin Proteasome System,UBE4B,0.2040034401970338,0.001960986196546772,Ageing-Skin,Mouse
927,Proteostasis,Ubiquitin Proteasome System,UBE4B,0.2040034401970338,0.001960986196546772,Ageing-Skin,Mouse
928,Proteostasis,Ubiquitin Proteasome System,UBE4B,0.2040034401970338,0.001960986196546772,Ageing-Skin,Mouse
929,Proteostasis,Ubiquitin Proteasome System,UBE4B,0.2040034401970338,0.001960986196546772,Ageing-Skin,Mouse
930,Proteostasis,Ubiquitin Proteasome System,MIB2,0.24623616532001172,0.032017406434319474,Ageing-Skin,Mouse
931,Proteostasis,Ubiquitin Proteasome System,RNF32,-0.210545183496265,0.06791162180890255,Ageing-Skin,Mouse
932,Proteostasis,Ubiquitin Proteasome System,LNX1,0.20923958346805707,0.06967559409314235,Ageing-Skin,Mouse
933,Proteostasis,Ubiquitin Proteasome System,ANAPC5,0.21066887191998995,0.06774639141911712,Ageing-Skin,Mouse
934,Proteostasis,Ubiquitin Proteasome System,UBE3B,0.260913858268707,0.022817112694503584,Ageing-Skin,Mouse
935,Proteostasis,Ubiquitin Proteasome System,USP30,0.2634151130595895,0.021498851219122393,Ageing-Skin,Mouse
936,Proteostasis,Ubiquitin Proteasome System,USP30,0.2634151130595895,0.021498851219122393,Ageing-Skin,Mouse
937,Proteostasis,Ubiquitin Proteasome System,USP30,0.2634151130595895,0.021498851219122393,Ageing-Skin,Mouse
938,Proteostasis,Ubiquitin Proteasome System,ANKRD61,0.20922584030986544,0.06969435631522199,Ageing-Skin,Mouse
939,Proteostasis,Ubiquitin Proteasome System,GNB2,0.2633189109522479,0.021548325383062058,Ageing-Skin,Mouse
940,Proteostasis,Ubiquitin Proteasome System,HERC3,0.2652566962572722,0.020570283738184644,Ageing-Skin,Mouse
941,Proteostasis,Ubiquitin Proteasome System,TRIM24,0.2616285024946734,0.02243362792675949,Ageing-Skin,Mouse
942,Proteostasis,Ubiquitin Proteasome System,KBTBD8,-0.3016210928324104,0.008100176421438825,Ageing-Skin,Mouse
943,Proteostasis,Ubiquitin Proteasome System,UBA3,0.22684456911157636,0.048771847518522655,Ageing-Skin,Mouse
944,Proteostasis,Ubiquitin Proteasome System,RAD18,-0.2292358786369256,0.004499917059687495,Ageing-Skin,Mouse
945,Proteostasis,Ubiquitin Proteasome System,RAD18,-0.2292358786369256,0.004499917059687495,Ageing-Skin,Mouse
946,Proteostasis,Ubiquitin Proteasome System,ZRANB1,0.20242297700499265,0.0123848925686094,Ageing-Skin,Mouse
947,Proteostasis,Ubiquitin Proteasome System,ZRANB1,0.20242297700499265,0.0123848925686094,Ageing-Skin,Mouse
948,Proteostasis,Ubiquitin Proteasome System,PIM2,-0.20043021906720163,0.08256122862037434,Ageing-Skin,Mouse
949,Proteostasis,Ubiquitin Proteasome System,VPS37A,0.2554578244666171,0.025932907121304586,Ageing-Skin,Mouse
950,Proteostasis,Ubiquitin Proteasome System,VPS37A,0.2554578244666171,0.025932907121304586,Ageing-Skin,Mouse
951,Proteostasis,Ubiquitin Proteasome System,VPS37A,0.2554578244666171,0.025932907121304586,Ageing-Skin,Mouse
952,Proteostasis,Ubiquitin Proteasome System,TECR,0.20306890544000075,0.07851725675390976,Ageing-Skin,Mouse
953,Proteostasis,Ubiquitin Proteasome System,KLHL36,0.2233400637727025,0.052460245603680455,Ageing-Skin,Mouse
954,Proteostasis,Ubiquitin Proteasome System,SPRTN,0.2257863459308184,0.005159340128014839,Ageing-Skin,Mouse
955,Proteostasis,Ubiquitin Proteasome System,SPRTN,0.2257863459308184,0.005159340128014839,Ageing-Skin,Mouse
956,Proteostasis,Ubiquitin Proteasome System,USP2,0.21655094362602134,0.060255264342204774,Ageing-Skin,Mouse
